Unnamed: 0,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
20071,33,Private,Bachelors,13,Separated,Sales,Not-in-family,White,Female,50,United-States,1
3017,55,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
118,55,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,56,United-States,0
7376,42,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,1
23673,47,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Sales,Husband,White,Male,50,Mexico,0
26238,21,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,0
13236,57,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Black,Male,40,Trinadad&Tobago,1
31067,47,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
22445,36,Private,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,40,Puerto-Rico,0
22138,23,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0
28291,25,Private,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,45,United-States,0
29562,25,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0
26664,36,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Female,40,United-States,0
8779,36,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0
2546,24,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,70,United-States,1
10287,67,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
20411,48,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,0
32417,20,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,56,United-States,0
24893,21,Private,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,48,Mexico,0
10097,20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,20,United-States,0
20873,47,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0
10277,25,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0
27617,55,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,45,United-States,0
4580,22,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,40,United-States,0
16559,39,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
12453,20,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,40,United-States,0
8789,56,Private,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,0
18059,22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,15,United-States,0
11746,44,Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,0
4414,51,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0
26617,33,Self-emp-not-inc,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,50,United-States,0
17746,27,Private,11th,7,Separated,Craft-repair,Not-in-family,White,Male,45,Germany,0
8732,22,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0
21607,25,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,0
26390,23,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,20,United-States,0
27733,30,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0
13297,39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
16061,30,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0
30332,39,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,0
30250,64,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,8,United-States,0
16826,27,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,0
1610,58,Self-emp-not-inc,12th,8,Divorced,Sales,Not-in-family,White,Female,52,United-States,0
31921,25,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,0
6251,23,Private,Bachelors,13,Never-married,Sales,Own-child,White,Female,60,United-States,0
10024,49,Private,Assoc-voc,11,Separated,Prof-specialty,Own-child,White,Female,36,United-States,0
20943,35,Private,HS-grad,9,Divorced,Sales,Own-child,White,Female,40,United-States,0
5155,54,Self-emp-not-inc,Some-college,10,Divorced,Farming-fishing,Unmarried,White,Female,30,United-States,1
23138,18,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0
25705,22,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,0
14454,36,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,47,United-States,0
54,47,Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,60,United-States,0
30507,25,Local-gov,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,40,United-States,0
22992,40,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0
16804,42,Self-emp-not-inc,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,22,United-States,0
1834,56,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0
4209,26,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,40,United-States,0
22096,36,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,0
4806,36,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,45,United-States,1
8037,51,Private,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,45,United-States,0
22322,47,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0
18994,55,Private,Some-college,10,Divorced,Other-service,Unmarried,White,Female,38,United-States,0
8859,34,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0
13636,78,Self-emp-inc,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,United-States,0
24042,64,State-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,0
26031,38,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,45,United-States,1
29242,49,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,0
16592,40,Private,HS-grad,9,Separated,Transport-moving,Unmarried,Black,Male,40,United-States,0
25765,36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,40,United-States,1
5889,39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,20,United-States,1
29664,64,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,50,United-States,1
13907,52,Private,11th,7,Divorced,Other-service,Unmarried,White,Female,20,United-States,0
16371,41,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,48,United-States,0
12952,35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
11877,38,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
3482,27,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,37,United-States,0
5729,46,Private,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,White,Female,45,United-States,0
4611,41,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,50,United-States,0
14470,38,Local-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1
9433,55,Self-emp-inc,Masters,14,Widowed,Sales,Not-in-family,White,Female,40,United-States,0
25958,57,State-gov,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Female,50,United-States,0
28052,28,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,40,United-States,0
30249,56,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
9753,44,Local-gov,Assoc-acdm,12,Divorced,Protective-serv,Not-in-family,White,Female,56,United-States,1
27985,43,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,0
5265,27,Federal-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0
4651,36,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,0
5484,49,Private,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,32,United-States,0
22366,38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,0
15724,45,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,20,United-States,0
19034,44,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,33,United-States,0
9290,59,Private,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,28,United-States,0
28127,28,Local-gov,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,5,United-States,0
13796,39,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,0
24642,19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0
12048,22,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,36,Mexico,0
27257,61,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1
23902,35,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,Vietnam,0
28357,35,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,40,Peru,0
13708,57,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,75,United-States,0
9541,39,Local-gov,Some-college,10,Divorced,Prof-specialty,Own-child,White,Female,45,United-States,0
25926,48,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,61,United-States,1
19935,21,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,40,Cuba,0
7705,49,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
23967,46,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,28,United-States,1
1332,23,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,35,United-States,0
28886,38,State-gov,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0
3952,30,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,1
17374,63,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0
22016,47,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,60,United-States,1
10585,32,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0
3660,55,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,0
28518,38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,0
11617,37,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,1
13263,66,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,4,United-States,0
20479,64,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,55,United-States,0
11846,25,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
1008,54,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,52,United-States,1
19514,22,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,0
31312,31,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,0
20150,48,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0
12113,67,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,37,United-States,1
6519,51,Self-emp-not-inc,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,50,United-States,1
27108,39,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,0
1466,35,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0
1067,36,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0
5480,61,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,18,United-States,1
9253,45,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0
18410,43,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,0
28696,33,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,0
10317,46,Private,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,70,United-States,1
4126,56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,45,United-States,0
20481,26,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
5178,41,Local-gov,HS-grad,9,Divorced,Transport-moving,Not-in-family,Black,Female,38,United-States,0
21900,40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
31808,53,Private,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,48,United-States,0
9634,51,Private,7th-8th,4,Widowed,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,40,United-States,0
10645,20,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,25,United-States,0
10447,29,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,45,United-States,0
28152,19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,15,United-States,0
23227,47,Private,10th,6,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,45,United-States,0
28400,25,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0
29998,41,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,40,United-States,0
21661,21,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,40,United-States,0
20349,44,Local-gov,7th-8th,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0
9088,37,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0
28305,38,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0
10954,68,Local-gov,10th,6,Separated,Other-service,Not-in-family,Black,Female,90,United-States,0
28719,25,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,40,United-States,0
2636,21,State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,15,United-States,0
30193,20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,40,United-States,0
19583,27,Local-gov,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,56,United-States,0
13423,36,Local-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,60,United-States,0
11317,60,Private,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Male,20,United-States,0
22645,27,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0
29599,42,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,40,United-States,0
30451,47,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,1
8400,26,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,1
5094,33,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,0
10853,28,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0
11700,38,Private,Bachelors,13,Divorced,Sales,Own-child,White,Male,50,United-States,0
14773,44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,70,United-States,1
24426,39,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40,United-States,0
30005,23,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
53,50,Federal-gov,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,55,United-States,1
19197,40,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Male,40,United-States,0
29052,29,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,50,United-States,0
23941,18,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,12,United-States,0
28766,36,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,52,United-States,0
19791,47,Local-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,56,United-States,1
24751,39,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,40,United-States,0
27239,34,Local-gov,Preschool,1,Never-married,Adm-clerical,Own-child,Black,Female,25,United-States,0
